date,order_id,customer_id,picker_id,article_id,quantity,line_weight,kolli_volume,aisle,house,picklocation,start_sec,end_sec,order_date,due_date,length,width,height,kolli_size
0,G0106-000007,generated-day-1,,A00913,48,63.288,13.178,8,19,1900,,,7200.0,43200.0,255.0,170.0,305.0,6
0,G0106-000007,generated-day-1,,A01129,6,9.407,15.996,8,5,502,,,7200.0,43200.0,174.0,261.0,340.0,6
0,G0106-000007,generated-day-1,,A00778,6,8.38,15.444,1,12,1204,,,7200.0,43200.0,276.0,186.0,316.0,6
0,G0106-000007,generated-day-1,,A01154,6,9.229,16.385,7,14,1400,,,7200.0,43200.0,255.0,170.0,308.0,6
0,G0106-000007,generated-day-1,,A00298,6,9.526,20.66,3,5,504,,,7200.0,43200.0,302.0,199.0,318.0,6
0,G0106-000007,generated-day-1,,A01227,60,64.64999999999999,11.746,8,49,4900,,,7200.0,43200.0,250.0,169.0,278.0,6
0,G0106-000007,generated-day-1,,A00643,12,6.479000000000001,9.907,5,14,1402,,,7200.0,43200.0,278.0,206.0,173.0,12
0,G0106-000007,generated-day-1,,A00062,18,6.523,10.345,6,17,1702,,,7200.0,43200.0,413.0,211.0,120.0,18
0,G0106-000007,generated-day-1,,A00245,12,15.482,14.072,7,9,900,,,7200.0,43200.0,268.0,178.0,303.0,6
0,G0106-000007,generated-day-1,,A00162,24,6.575999999999999,10.241,5,33,3300,,,7200.0,43200.0,327.0,217.0,136.0,24
0,G0106-000007,generated-day-1,,A01100,6,9.239,16.759,7,26,2604,,,7200.0,43200.0,174.0,261.0,333.0,6
0,G0106-000007,generated-day-1,,A00832,24,36.864,17.315,8,6,602,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000007,generated-day-1,,A00146,12,18.384,16.546,8,17,1700,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000007,generated-day-1,,A00659,24,12.575,19.577,4,16,1602,,,7200.0,43200.0,400.0,270.0,170.0,24
0,G0106-000007,generated-day-1,,A00599,96,26.356,9.677,5,39,3904,,,7200.0,43200.0,330.0,220.0,138.0,24
0,G0106-000007,generated-day-1,,A00882,6,7.5489999999999995,14.631,1,18,1802,,,7200.0,43200.0,268.0,179.0,305.0,6
0,G0106-000007,generated-day-1,,A00117,6,9.484,15.235,8,11,1100,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000007,generated-day-1,,A00122,6,6.283999999999999,11.271,8,44,4404,,,7200.0,43200.0,260.0,170.0,255.0,6
0,G0106-000007,generated-day-1,,A01145,48,13.452,11.115,5,37,3702,,,7200.0,43200.0,220.0,165.0,138.0,24
0,G0106-000007,generated-day-1,,A00540,24,12.57,19.387,4,40,4004,,,7200.0,43200.0,405.0,270.0,170.0,24
0,G0106-000007,generated-day-1,,A00390,4,6.1,13.115,7,35,3504,,,7200.0,43200.0,215.0,200.0,305.0,4
0,G0106-000007,generated-day-1,,A00771,6,12.680999999999997,18.095,7,1,104,,,7200.0,43200.0,305.0,206.0,288.0,6
0,G0106-000007,generated-day-1,,A00482,24,8.572,12.807,5,31,3102,,,7200.0,43200.0,355.0,236.0,150.0,24
0,G0106-000007,generated-day-1,,A00431,6,12.763,18.362,6,28,2802,,,7200.0,43200.0,308.0,207.0,288.0,6
0,G0106-000007,generated-day-1,,A00514,60,92.36000000000001,14.164,7,27,2704,,,7200.0,43200.0,262.0,170.0,318.0,6
0,G0106-000007,generated-day-1,,A00762,24,8.587,12.906,5,34,3400,,,7200.0,43200.0,355.0,240.0,147.0,24
0,G0106-000007,generated-day-1,,A00617,6,9.378,14.084,7,31,3104,,,7200.0,43200.0,259.0,171.0,318.0,6
0,G0106-000007,generated-day-1,,A01252,24,37.304,13.754,7,28,2804,,,7200.0,43200.0,260.0,172.0,320.0,6
0,G0106-000007,generated-day-1,,A00313,42,44.919,12.216,8,43,4302,,,7200.0,43200.0,250.0,170.0,290.0,6
0,G0106-000007,generated-day-1,,A00937,6,7.823,13.377,7,34,3400,,,7200.0,43200.0,260.0,175.0,294.0,6
0,G0106-000007,generated-day-1,,A00508,48,16.726,13.643,5,21,2104,,,7200.0,43200.0,361.0,247.0,153.0,24
0,G0106-000007,generated-day-1,,A00515,4,6.1,13.115,7,36,3604,,,7200.0,43200.0,305.0,206.0,288.0,4
0,G0106-000007,generated-day-1,,A00027,24,12.7,18.782,4,37,3704,,,7200.0,43200.0,405.0,265.0,175.0,24
0,G0106-000007,generated-day-1,,A00188,6,8.199,14.404,1,41,4102,,,7200.0,43200.0,254.0,170.0,313.0,6
0,G0106-000007,generated-day-1,,A00744,24,8.62,13.612,6,14,1404,,,7200.0,43200.0,410.0,276.0,120.0,24
0,G0106-000007,generated-day-1,,A00055,12,15.725999999999999,14.454,7,42,4204,,,7200.0,43200.0,268.0,178.0,303.0,6
0,G0106-000007,generated-day-1,,A00205,6,9.404,13.829,7,3,300,,,7200.0,43200.0,255.0,170.0,319.0,6
0,G0106-000007,generated-day-1,,A01104,6,9.326,13.754,7,28,2804,,,7200.0,43200.0,250.0,167.0,315.0,6
0,G0106-000007,generated-day-1,,A00427,6,9.282,17.06,7,15,1502,,,7200.0,43200.0,174.0,261.0,333.0,6
0,G0106-000007,generated-day-1,,A00970,24,12.427,18.699,5,16,1600,,,7200.0,43200.0,395.0,265.0,180.0,24
0,G0106-000007,generated-day-1,,A00345,24,6.591,10.231,4,23,2353,,,7200.0,43200.0,337.0,220.0,138.0,24
0,G0106-000007,generated-day-1,,A00790,24,25.695999999999998,12.018,8,42,4204,,,7200.0,43200.0,250.0,170.0,290.0,6
0,G0106-000007,generated-day-1,,A00211,6,6.3149999999999995,12.326,8,26,2600,,,7200.0,43200.0,166.0,249.0,316.0,6
0,G0106-000007,generated-day-1,,A00551,6,9.348,16.313,7,13,1300,,,7200.0,43200.0,265.0,175.0,330.0,6
0,G0106-000008,generated-day-1,,A00323,24,6.591,9.988,5,42,4200,,,7200.0,43200.0,329.0,220.0,138.0,24
0,G0106-000009,generated-day-1,,A00008,6,9.343,15.829,7,27,2700,,,7200.0,43200.0,266.0,174.0,342.0,6
0,G0106-000009,generated-day-1,,A00121,18,28.355999999999998,14.002,7,21,2102,,,7200.0,43200.0,299.0,201.0,293.0,6
0,G0106-000009,generated-day-1,,A01187,6,6.789999999999999,11.77,3,10,1002,,,7200.0,43200.0,228.0,154.0,312.0,6
0,G0106-000009,generated-day-1,,A00524,6,9.312,15.54,7,19,1904,,,7200.0,43200.0,176.0,264.0,316.0,6
0,G0106-000009,generated-day-1,,A00882,6,7.5489999999999995,14.631,1,18,1802,,,7200.0,43200.0,268.0,179.0,305.0,6
0,G0106-000009,generated-day-1,,A01100,18,27.717000000000002,16.759,7,26,2604,,,7200.0,43200.0,174.0,261.0,333.0,6
0,G0106-000009,generated-day-1,,A01145,96,26.904,11.115,5,37,3702,,,7200.0,43200.0,220.0,165.0,138.0,24
0,G0106-000009,generated-day-1,,A01242,24,8.595,13.213,5,38,3800,,,7200.0,43200.0,360.0,243.0,150.0,24
0,G0106-000009,generated-day-1,,A01104,6,9.326,13.754,7,28,2804,,,7200.0,43200.0,250.0,167.0,315.0,6
0,G0106-000009,generated-day-1,,A00626,6,6.228,10.807,8,34,3400,,,7200.0,43200.0,230.0,155.0,296.0,6
0,G0106-000009,generated-day-1,,A00813,18,19.002,9.827,8,36,3604,,,7200.0,43200.0,232.0,154.0,263.0,6
0,G0106-000009,generated-day-1,,A00884,18,38.382000000000005,17.194,6,18,1800,,,7200.0,43200.0,290.0,195.0,280.0,6
0,G0106-000009,generated-day-1,,A00157,6,8.833,15.121,3,31,3104,,,7200.0,43200.0,265.0,177.0,319.0,6
0,G0106-000009,generated-day-1,,A00875,6,9.236,14.164,7,27,2704,,,7200.0,43200.0,262.0,170.0,318.0,6
0,G0106-000009,generated-day-1,,A00669,24,6.610000000000001,9.918,4,22,2222,,,7200.0,43200.0,325.0,220.0,140.0,24
0,G0106-000009,generated-day-1,,A00587,6,8.601,14.051,1,35,3502,,,7200.0,43200.0,261.0,175.0,324.0,6
0,G0106-000009,generated-day-1,,A00299,12,17.558,14.976,3,34,3404,,,7200.0,43200.0,171.0,256.0,315.0,6
0,G0106-000009,generated-day-1,,A00340,4,6.1,13.115,7,35,3504,,,7200.0,43200.0,215.0,200.0,305.0,4
0,G0106-000009,generated-day-1,,A00244,120,192.51,11.878,7,39,3904,,,7200.0,43200.0,196.0,196.0,300.0,4
0,G0106-000009,generated-day-1,,A00100,6,9.232,14.578,8,36,3602,,,7200.0,43200.0,260.0,172.0,320.0,6
0,G0106-000009,generated-day-1,,A01210,6,9.307,16.824,8,17,1702,,,7200.0,43200.0,270.0,181.0,350.0,6
0,G0106-000009,generated-day-1,,A01212,12,15.458,14.427,8,36,3600,,,7200.0,43200.0,269.0,178.0,310.0,6
0,G0106-000009,generated-day-1,,A00009,18,24.976,127.368,7,0,3,,,7200.0,43200.0,580.0,720.0,305.0,9
0,G0106-000009,generated-day-1,,A00004,24,12.7,18.782,4,29,2904,,,7200.0,43200.0,405.0,265.0,175.0,24
0,G0106-000009,generated-day-1,,A00514,6,9.236,14.164,7,27,2704,,,7200.0,43200.0,262.0,170.0,318.0,6
0,G0106-000009,generated-day-1,,A01098,1,8.258,15.247,8,48,4802,,,7200.0,43200.0,366.0,366.0,366.0,1
0,G0106-000009,generated-day-1,,A00227,24,13.194000000000003,20.22,4,42,4204,,,7200.0,43200.0,403.0,265.0,177.0,24
0,G0106-000009,generated-day-1,,A00376,24,36.599999999999994,13.115,7,36,3604,,,7200.0,43200.0,305.0,206.0,288.0,4
0,G0106-000009,generated-day-1,,A00951,6,9.223,17.64,8,4,400,,,7200.0,43200.0,264.0,180.0,365.0,6
0,G0106-000009,generated-day-1,,A00431,12,25.526,18.362,6,28,2802,,,7200.0,43200.0,308.0,207.0,288.0,6
0,G0106-000009,generated-day-1,,A00448,12,10.623,20.66,8,42,4200,,,7200.0,43200.0,327.0,243.0,260.0,12
0,G0106-000009,generated-day-1,,A00353,24,6.365,9.988,5,35,3502,,,7200.0,43200.0,332.0,218.0,138.0,24
0,G0106-000009,generated-day-1,,A00683,6,9.232,16.762,8,9,900,,,7200.0,43200.0,407.0,269.0,229.0,6
0,G0106-000009,generated-day-1,,A00610,6,6.469,13.668,8,18,1802,,,7200.0,43200.0,169.0,254.0,303.0,6
0,G0106-000009,generated-day-1,,A01013,12,10.937,20.872,8,42,4202,,,7200.0,43200.0,360.0,244.0,150.0,12
0,G0106-000009,generated-day-1,,A00423,12,18.924,17.199,8,12,1200,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000009,generated-day-1,,A00117,6,9.484,15.235,8,11,1100,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000009,generated-day-1,,A00333,6,6.495,11.176,5,35,3504,,,7200.0,43200.0,248.0,183.0,153.0,6
0,G0106-000009,generated-day-1,,A00967,8,12.758,15.973,6,15,1500,,,7200.0,43200.0,290.0,200.0,262.0,8
0,G0106-000009,generated-day-1,,A00386,6,9.441,14.95,8,16,1600,,,7200.0,43200.0,175.0,263.0,328.0,6
0,G0106-000009,generated-day-1,,A01200,6,6.429,12.873,7,30,3000,,,7200.0,43200.0,243.0,163.0,325.0,6
0,G0106-000009,generated-day-1,,A00486,6,6.962,10.619,2,40,4000,,,7200.0,43200.0,237.0,167.0,291.0,6
0,G0106-000009,generated-day-1,,A01152,24,6.385,9.943,5,30,3000,,,7200.0,43200.0,330.0,220.0,138.0,24
0,G0106-000009,generated-day-1,,A01138,6,6.222999999999999,11.493,8,35,3502,,,7200.0,43200.0,230.0,155.0,296.0,6
0,G0106-000010,generated-day-1,,A00514,18,27.708000000000002,14.164,7,27,2704,,,7200.0,43200.0,262.0,170.0,318.0,6
0,G0106-000010,generated-day-1,,A00178,6,6.496,10.798,2,34,3402,,,7200.0,43200.0,244.0,167.0,265.0,6
0,G0106-000010,generated-day-1,,A00387,24,12.756,19.791,6,2,200,,,7200.0,43200.0,413.0,277.0,173.0,24
0,G0106-000010,generated-day-1,,A01181,6,3.7560000000000002,7.351,3,33,3301,,,7200.0,43200.0,202.0,137.0,236.0,6
0,G0106-000010,generated-day-1,,A01252,36,55.956,13.754,7,28,2804,,,7200.0,43200.0,260.0,172.0,320.0,6
0,G0106-000010,generated-day-1,,A00081,6,7.105,12.37,2,14,1404,,,7200.0,43200.0,237.0,161.0,314.0,6
0,G0106-000010,generated-day-1,,A01203,12,6.628,9.53,4,23,2363,,,7200.0,43200.0,286.0,198.0,170.0,12
0,G0106-000010,generated-day-1,,A00088,12,12.724,12.768,7,3,304,,,7200.0,43200.0,166.0,219.0,316.0,6
0,G0106-000010,generated-day-1,,A00738,24,8.992,14.176,5,15,1500,,,7200.0,43200.0,359.0,239.0,158.0,24
0,G0106-000010,generated-day-1,,A00908,6,9.343,15.995,7,20,2002,,,7200.0,43200.0,261.0,174.0,335.0,6
0,G0106-000010,generated-day-1,,A01091,12,19.046,17.431,8,13,1300,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000010,generated-day-1,,A01078,6,7.2330000000000005,11.98,4,22,2253,,,7200.0,43200.0,236.0,157.0,317.0,6
0,G0106-000010,generated-day-1,,A00098,6,6.242,10.737,8,39,3904,,,7200.0,43200.0,234.0,156.0,284.0,6
0,G0106-000010,generated-day-1,,A00102,12,5.776,9.472,2,16,1600,,,7200.0,43200.0,231.0,177.0,230.0,12
0,G0106-000010,generated-day-1,,A00009,108,149.856,127.368,7,0,3,,,7200.0,43200.0,580.0,720.0,305.0,9
0,G0106-000010,generated-day-1,,A01228,24,12.707999999999998,19.34,4,42,4202,,,7200.0,43200.0,267.0,400.0,172.0,24
0,G0106-000010,generated-day-1,,A00815,6,6.473,11.78,8,32,3202,,,7200.0,43200.0,239.0,159.0,310.0,6
0,G0106-000010,generated-day-1,,A00205,6,9.404,13.829,7,3,300,,,7200.0,43200.0,255.0,170.0,319.0,6
0,G0106-000010,generated-day-1,,A00424,4,6.17,10.098,7,38,3800,,,7200.0,43200.0,196.0,196.0,300.0,4
0,G0106-000010,generated-day-1,,A00586,36,46.308,13.965,7,29,2900,,,7200.0,43200.0,268.0,178.0,303.0,6
0,G0106-000010,generated-day-1,,A00875,6,9.236,14.164,7,27,2704,,,7200.0,43200.0,262.0,170.0,318.0,6
0,G0106-000010,generated-day-1,,A00894,6,8.07,14.337,7,10,1000,,,7200.0,43200.0,252.0,168.0,303.0,6
0,G0106-000010,generated-day-1,,A00602,24,8.55,13.303,5,41,4100,,,7200.0,43200.0,372.0,240.0,149.0,24
0,G0106-000010,generated-day-1,,A01248,10,7.134,13.837,4,6,603,,,7200.0,43200.0,445.0,240.0,121.0,10
0,G0106-000010,generated-day-1,,A00201,6,7.8260000000000005,14.305,7,21,2100,,,7200.0,43200.0,252.0,168.0,327.0,6
0,G0106-000010,generated-day-1,,A01167,6,8.097,13.913,4,22,2242,,,7200.0,43200.0,253.0,170.0,302.0,6
0,G0106-000010,generated-day-1,,A00295,12,18.73,13.919,7,22,2200,,,7200.0,43200.0,250.0,167.0,315.0,6
0,G0106-000010,generated-day-1,,A00914,24,31.08,14.418,7,34,3402,,,7200.0,43200.0,270.0,178.0,300.0,6
0,G0106-000010,generated-day-1,,A00587,6,8.601,14.051,1,35,3502,,,7200.0,43200.0,261.0,175.0,324.0,6
0,G0106-000010,generated-day-1,,A01004,6,6.5440000000000005,14.92,8,45,4500,,,7200.0,43200.0,294.0,196.0,255.0,6
0,G0106-000010,generated-day-1,,A00670,6,6.666,11.418,3,24,2401,,,7200.0,43200.0,237.0,159.0,303.0,6
0,G0106-000010,generated-day-1,,A00836,6,6.41,10.551,1,17,1702,,,7200.0,43200.0,237.0,159.0,280.0,6
0,G0106-000010,generated-day-1,,A01064,6,6.356,12.753,7,9,902,,,7200.0,43200.0,166.0,249.0,316.0,6
0,G0106-000010,generated-day-1,,A00955,6,9.537,14.215,7,24,2402,,,7200.0,43200.0,260.0,170.0,330.0,6
0,G0106-000010,generated-day-1,,A00592,24,8.683,13.579,5,41,4102,,,7200.0,43200.0,410.0,276.0,120.0,24
0,G0106-000010,generated-day-1,,A00448,24,21.246,20.66,8,42,4200,,,7200.0,43200.0,327.0,243.0,260.0,12
0,G0106-000010,generated-day-1,,A00628,6,7.632,11.34,2,28,2800,,,7200.0,43200.0,249.0,141.0,323.0,6
0,G0106-000010,generated-day-1,,A00049,6,9.319,16.365,7,12,1202,,,7200.0,43200.0,265.0,175.0,330.0,6
0,G0106-000010,generated-day-1,,A00590,12,4.264,8.158,4,13,1304,,,7200.0,43200.0,247.0,182.0,135.0,12
0,G0106-000010,generated-day-1,,A00884,12,25.588,17.194,6,18,1800,,,7200.0,43200.0,290.0,195.0,280.0,6
0,G0106-000010,generated-day-1,,A00879,6,7.934,15.822,7,16,1600,,,7200.0,43200.0,271.0,178.0,328.0,6
0,G0106-000010,generated-day-1,,A00140,12,25.71,18.355,7,7,702,,,7200.0,43200.0,328.0,219.0,343.0,6
0,G0106-000010,generated-day-1,,A00351,36,76.62,17.62,6,19,1902,,,7200.0,43200.0,290.0,195.0,280.0,6
0,G0106-000010,generated-day-1,,A00615,24,9.51,16.601,4,10,1000,,,7200.0,43200.0,340.0,230.0,205.0,24
0,G0106-000010,generated-day-1,,A01028,6,8.131,14.051,2,5,502,,,7200.0,43200.0,265.0,180.0,315.0,6
0,G0106-000010,generated-day-1,,A00886,6,7.630000000000001,15.111,3,34,3402,,,7200.0,43200.0,264.0,179.0,307.0,6
0,G0106-000010,generated-day-1,,A01082,24,12.695,18.842,4,42,4200,,,7200.0,43200.0,410.0,270.0,175.0,24
0,G0106-000010,generated-day-1,,A01012,6,9.224,17.611,8,20,2002,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000010,generated-day-1,,A00532,12,4.292,6.825,5,28,2804,,,7200.0,43200.0,250.0,182.0,150.0,12
0,G0106-000010,generated-day-1,,A00859,6,6.455,10.912,8,27,2700,,,7200.0,43200.0,274.0,187.0,335.0,6
0,G0106-000010,generated-day-1,,A00449,12,12.696000000000002,10.695,3,22,2204,,,7200.0,43200.0,158.0,235.0,299.0,6
0,G0106-000010,generated-day-1,,A00374,12,3.0870000000000006,5.139,6,13,1300,,,7200.0,43200.0,223.0,167.0,138.0,12
0,G0106-000010,generated-day-1,,A00951,6,9.223,17.64,8,4,400,,,7200.0,43200.0,264.0,180.0,365.0,6
0,G0106-000010,generated-day-1,,A00818,100,9.517,59.382,6,34,3402,,,7200.0,43200.0,493.0,438.0,275.0,100
0,G0106-000010,generated-day-1,,A00383,6,6.898999999999999,9.636,3,1,104,,,7200.0,43200.0,260.0,120.0,293.0,6
0,G0106-000010,generated-day-1,,A01100,30,46.195,16.759,7,26,2604,,,7200.0,43200.0,174.0,261.0,333.0,6
0,G0106-000010,generated-day-1,,A00673,12,4.608,8.062,3,13,1304,,,7200.0,43200.0,238.0,179.0,192.0,12
0,G0106-000010,generated-day-1,,A00122,6,6.283999999999999,11.271,8,44,4404,,,7200.0,43200.0,260.0,170.0,255.0,6
0,G0106-000010,generated-day-1,,A01088,24,6.597000000000001,10.08,5,22,2202,,,7200.0,43200.0,332.0,219.0,138.0,24
0,G0106-000010,generated-day-1,,A00623,30,31.645,12.585,8,28,2802,,,7200.0,43200.0,166.0,249.0,316.0,6
0,G0106-000010,generated-day-1,,A00315,12,12.686,9.634,8,32,3200,,,7200.0,43200.0,220.0,147.0,279.0,6
0,G0106-000010,generated-day-1,,A00742,6,12.729,22.49,6,21,2102,,,7200.0,43200.0,192.0,359.0,266.0,6
0,G0106-000010,generated-day-1,,A00707,6,7.811,14.249,7,31,3100,,,7200.0,43200.0,252.0,168.0,327.0,6
0,G0106-000011,generated-day-1,,A01190,6,9.059,17.571,4,22,2212,,,7200.0,43200.0,279.0,188.0,335.0,6
0,G0106-000011,generated-day-1,,A00946,12,3.183,5.208,6,2,204,,,7200.0,43200.0,226.0,167.0,138.0,12
0,G0106-000011,generated-day-1,,A00423,6,9.462,17.199,8,12,1200,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000011,generated-day-1,,A00342,12,6.283999999999999,9.587,5,6,602,,,7200.0,43200.0,273.0,203.0,173.0,12
0,G0106-000011,generated-day-1,,A00848,6,7.482000000000001,10.986,2,35,3500,,,7200.0,43200.0,225.0,150.0,315.0,6
0,G0106-000011,generated-day-1,,A00747,6,9.378,14.084,7,31,3104,,,7200.0,43200.0,259.0,171.0,318.0,6
0,G0106-000011,generated-day-1,,A00448,12,10.623,20.66,8,42,4200,,,7200.0,43200.0,327.0,243.0,260.0,12
0,G0106-000011,generated-day-1,,A01106,18,23.475,14.132,8,23,2300,,,7200.0,43200.0,255.0,170.0,305.0,6
0,G0106-000011,generated-day-1,,A01098,1,8.258,15.247,8,48,4802,,,7200.0,43200.0,366.0,366.0,366.0,1
0,G0106-000011,generated-day-1,,A01194,48,17.146,13.25,5,37,3700,,,7200.0,43200.0,365.0,242.0,150.0,24
0,G0106-000011,generated-day-1,,A00169,84,36.652,9.161,4,7,702,,,7200.0,43200.0,242.0,182.0,208.0,12
0,G0106-000011,generated-day-1,,A00933,6,2.876,16.281,6,37,3702,,,7200.0,43200.0,380.0,205.0,209.0,6
0,G0106-000011,generated-day-1,,A00273,24,12.663,19.506,4,36,3600,,,7200.0,43200.0,400.0,270.0,168.0,24
0,G0106-000011,generated-day-1,,A00861,6,7.962,15.582,3,19,1900,,,7200.0,43200.0,268.0,180.0,323.0,6
0,G0106-000011,generated-day-1,,A00659,24,12.575,19.577,4,16,1602,,,7200.0,43200.0,400.0,270.0,170.0,24
0,G0106-000011,generated-day-1,,A01252,12,18.652,13.754,7,28,2804,,,7200.0,43200.0,260.0,172.0,320.0,6
0,G0106-000011,generated-day-1,,A00038,6,13.298000000000002,10.282,5,31,3100,,,7200.0,43200.0,360.0,240.0,119.0,3
0,G0106-000011,generated-day-1,,A00689,24,8.674,13.415,6,5,502,,,7200.0,43200.0,405.0,270.0,123.0,24
0,G0106-000011,generated-day-1,,A01189,6,9.416,13.811,8,20,2000,,,7200.0,43200.0,278.0,184.0,270.0,6
0,G0106-000011,generated-day-1,,A00311,6,6.461,11.587,8,31,3104,,,7200.0,43200.0,239.0,160.0,303.0,6
0,G0106-000011,generated-day-1,,A00563,24,12.924,10.397,5,7,704,,,7200.0,43200.0,274.0,170.0,204.0,12
0,G0106-000011,generated-day-1,,A00914,6,7.77,14.418,7,34,3402,,,7200.0,43200.0,270.0,178.0,300.0,6
0,G0106-000011,generated-day-1,,A00766,12,6.019,10.321,3,6,604,,,7200.0,43200.0,238.0,180.0,230.0,12
0,G0106-000011,generated-day-1,,A01020,6,8.189,15.427,1,18,1804,,,7200.0,43200.0,251.0,168.0,320.0,6
0,G0106-000011,generated-day-1,,A01176,6,8.381,16.178,1,18,1800,,,7200.0,43200.0,275.0,185.0,318.0,6
0,G0106-000012,generated-day-1,,A00982,6,7.735999999999999,14.866,7,8,804,,,7200.0,43200.0,263.0,175.0,323.0,6
0,G0106-000012,generated-day-1,,A00516,12,3.2509999999999994,5.094,6,8,804,,,7200.0,43200.0,224.0,166.0,137.0,12
0,G0106-000012,generated-day-1,,A00811,24,8.674,6.944,6,6,604,,,7200.0,43200.0,248.0,183.0,153.0,12
0,G0106-000012,generated-day-1,,A01035,6,6.401,12.031,7,4,404,,,7200.0,43200.0,240.0,160.0,312.0,6
0,G0106-000012,generated-day-1,,A01044,30,39.535000000000004,13.934,8,22,2202,,,7200.0,43200.0,255.0,170.0,305.0,6
0,G0106-000012,generated-day-1,,A00602,24,8.55,13.303,5,41,4100,,,7200.0,43200.0,372.0,240.0,149.0,24
0,G0106-000012,generated-day-1,,A00623,102,107.59299999999999,12.585,8,28,2802,,,7200.0,43200.0,166.0,249.0,316.0,6
0,G0106-000012,generated-day-1,,A00560,6,8.832,14.783,2,9,902,,,7200.0,43200.0,260.0,170.0,315.0,6
0,G0106-000012,generated-day-1,,A01026,24,12.924,19.364,4,19,1900,,,7200.0,43200.0,410.0,273.0,173.0,24
0,G0106-000012,generated-day-1,,A00599,24,6.589,9.677,5,39,3904,,,7200.0,43200.0,330.0,220.0,138.0,24
0,G0106-000012,generated-day-1,,A00894,6,8.07,14.337,7,10,1000,,,7200.0,43200.0,252.0,168.0,303.0,6
0,G0106-000012,generated-day-1,,A00253,204,210.664,10.568,8,29,2902,,,7200.0,43200.0,240.0,160.0,272.0,6
0,G0106-000012,generated-day-1,,A00466,6,7.199,12.362,3,17,1700,,,7200.0,43200.0,235.0,160.0,320.0,6
0,G0106-000012,generated-day-1,,A00386,12,18.882,14.95,8,16,1600,,,7200.0,43200.0,175.0,263.0,328.0,6
0,G0106-000012,generated-day-1,,A00660,48,25.135999999999996,9.587,5,6,602,,,7200.0,43200.0,273.0,203.0,173.0,12
0,G0106-000012,generated-day-1,,A00285,6,7.77,19.605,3,42,4204,,,7200.0,43200.0,170.0,250.0,310.0,6
0,G0106-000012,generated-day-1,,A00485,12,10.887,21.379,8,43,4304,,,7200.0,43200.0,360.0,243.0,150.0,12
0,G0106-000012,generated-day-1,,A00815,6,6.473,11.78,8,32,3202,,,7200.0,43200.0,239.0,159.0,310.0,6
0,G0106-000012,generated-day-1,,A01046,12,12.785999999999998,13.029,7,16,1602,,,7200.0,43200.0,258.0,172.0,333.0,6
0,G0106-000012,generated-day-1,,A00729,6,7.1850000000000005,13.456,1,35,3500,,,7200.0,43200.0,254.0,172.0,308.0,6
0,G0106-000012,generated-day-1,,A00847,6,6.836,13.274,3,28,2804,,,7200.0,43200.0,255.0,172.0,295.0,6
0,G0106-000012,generated-day-1,,A00716,6,7.362,13.404,3,31,3102,,,7200.0,43200.0,260.0,179.0,288.0,6
0,G0106-000012,generated-day-1,,A00817,48,62.512,11.47,7,33,3300,,,7200.0,43200.0,252.0,138.0,327.0,6
0,G0106-000012,generated-day-1,,A00345,24,6.591,10.231,4,23,2353,,,7200.0,43200.0,337.0,220.0,138.0,24
0,G0106-000012,generated-day-1,,A00544,24,6.59,10.003,5,18,1804,,,7200.0,43200.0,331.0,219.0,138.0,24
0,G0106-000012,generated-day-1,,A00058,24,6.641,10.151,4,20,2011,,,7200.0,43200.0,335.0,218.0,139.0,24
0,G0106-000012,generated-day-1,,A00121,18,28.355999999999998,14.002,7,21,2102,,,7200.0,43200.0,299.0,201.0,293.0,6
0,G0106-000012,generated-day-1,,A00528,24,37.36,15.614,7,25,2502,,,7200.0,43200.0,266.0,176.0,342.0,6
0,G0106-000012,generated-day-1,,A00378,72,25.788,13.176,5,38,3802,,,7200.0,43200.0,360.0,244.0,150.0,24
0,G0106-000012,generated-day-1,,A00654,18,27.96,13.515,7,29,2902,,,7200.0,43200.0,250.0,167.0,315.0,6
0,G0106-000012,generated-day-1,,A00324,24,12.599,19.696,4,21,2100,,,7200.0,43200.0,411.0,277.0,173.0,24
0,G0106-000012,generated-day-1,,A00759,6,6.521,13.882,2,12,1200,,,7200.0,43200.0,295.0,200.0,200.0,6
0,G0106-000013,generated-day-1,,A00110,6,9.418,15.116,7,10,1004,,,7200.0,43200.0,265.0,176.0,350.0,6
0,G0106-000014,generated-day-1,,A01079,18,27.765000000000004,14.084,7,19,1902,,,7200.0,43200.0,259.0,171.0,318.0,6
0,G0106-000014,generated-day-1,,A00070,6,6.32,10.675,8,47,4704,,,7200.0,43200.0,240.0,160.0,278.0,6
0,G0106-000014,generated-day-1,,A00333,6,6.495,11.176,5,35,3504,,,7200.0,43200.0,248.0,183.0,153.0,6
0,G0106-000014,generated-day-1,,A00084,6,9.391,16.612,8,18,1800,,,7200.0,43200.0,265.0,175.0,355.0,6
0,G0106-000014,generated-day-1,,A01096,6,7.556000000000001,14.107,1,23,2300,,,7200.0,43200.0,173.0,255.0,290.0,6
