date,order_id,customer_id,picker_id,article_id,quantity,line_weight,kolli_volume,aisle,house,picklocation,start_sec,end_sec,order_date,due_date,length,width,height,kolli_size
0,G0106-000001,generated-day-1,,A00088,6,6.362,12.768,7,3,304,,,7200.0,43200.0,166.0,219.0,316.0,6
0,G0106-000001,generated-day-1,,A00455,24,12.669,19.307,4,15,1500,,,7200.0,43200.0,408.0,276.0,173.0,24
0,G0106-000001,generated-day-1,,A00687,6,3.175,38.882,6,39,3904,,,7200.0,43200.0,452.0,354.0,243.0,6
0,G0106-000001,generated-day-1,,A00952,8,12.352,11.64,7,33,3304,,,7200.0,43200.0,196.0,196.0,303.0,4
0,G0106-000001,generated-day-1,,A00368,6,9.202,17.26,7,13,1304,,,7200.0,43200.0,258.0,172.0,331.0,6
0,G0106-000001,generated-day-1,,A00940,12,13.282,12.338,8,38,3800,,,7200.0,43200.0,249.0,167.0,278.0,6
0,G0106-000001,generated-day-1,,A00526,6,8.286,15.153,3,2,204,,,7200.0,43200.0,255.0,175.0,310.0,6
1,G0202-000001,generated-day-2,,A01220,6,12.759999999999998,17.771,6,16,1600,,,93600.0,115200.0,290.0,195.0,280.0,6
1,G0202-000001,generated-day-2,,A01244,6,6.465,11.746,8,49,4900,,,93600.0,115200.0,250.0,169.0,278.0,6
1,G0202-000001,generated-day-2,,A00681,12,4.188,6.659,5,13,1304,,,93600.0,115200.0,245.0,180.0,151.0,12
1,G0202-000001,generated-day-2,,A00208,6,7.107999999999999,12.362,1,32,3204,,,93600.0,115200.0,236.0,155.0,315.0,6
1,G0202-000001,generated-day-2,,A00433,9,13.862,106.178,7,0,5,,,93600.0,115200.0,650.0,550.0,297.0,9
1,G0202-000001,generated-day-2,,A00117,6,9.484,15.235,8,11,1100,,,93600.0,115200.0,265.0,175.0,355.0,6
1,G0202-000001,generated-day-2,,A00667,36,55.260000000000005,16.46,7,14,1402,,,93600.0,115200.0,258.0,172.0,333.0,6
1,G0202-000001,generated-day-2,,A00894,12,16.14,14.337,7,10,1000,,,93600.0,115200.0,252.0,168.0,303.0,6
1,G0202-000001,generated-day-2,,A00031,12,4.322,6.715,5,30,3004,,,93600.0,115200.0,251.0,182.0,147.0,12
1,G0202-000001,generated-day-2,,A00908,12,18.686,15.995,7,20,2002,,,93600.0,115200.0,261.0,174.0,335.0,6
1,G0202-000001,generated-day-2,,A00754,6,8.08,14.39,7,21,2104,,,93600.0,115200.0,254.0,169.0,329.0,6
1,G0202-000001,generated-day-2,,A00621,6,9.413,14.188,8,25,2500,,,93600.0,115200.0,250.0,167.0,315.0,6
1,G0202-000001,generated-day-2,,A00498,6,8.775,14.7,3,30,3000,,,93600.0,115200.0,262.0,177.0,319.0,6
1,G0202-000001,generated-day-2,,A00513,12,25.542,17.362,6,22,2200,,,93600.0,115200.0,290.0,195.0,280.0,6
1,G0202-000001,generated-day-2,,A00758,9,13.862,106.178,7,0,5,,,93600.0,115200.0,650.0,550.0,297.0,9
1,G0202-000001,generated-day-2,,A01221,6,8.092,14.125,7,28,2802,,,93600.0,115200.0,258.0,172.0,344.0,6
1,G0202-000001,generated-day-2,,A01136,24,8.382,13.851,6,27,2702,,,93600.0,115200.0,414.0,272.0,123.0,24
1,G0202-000001,generated-day-2,,A00742,6,12.729,22.49,6,21,2102,,,93600.0,115200.0,192.0,359.0,266.0,6
1,G0202-000001,generated-day-2,,A00228,24,8.636,13.249,5,29,2900,,,93600.0,115200.0,357.0,233.0,151.0,24
1,G0202-000001,generated-day-2,,A00935,6,7.081999999999999,12.385,1,22,2204,,,93600.0,115200.0,232.0,155.0,308.0,6
1,G0202-000001,generated-day-2,,A00203,24,8.319,13.579,6,4,400,,,93600.0,115200.0,410.0,273.0,173.0,24
1,G0202-000001,generated-day-2,,A00856,12,4.472,22.48,6,39,3900,,,93600.0,115200.0,330.0,260.0,262.0,6
1,G0202-000001,generated-day-2,,A00599,72,19.767000000000003,9.677,5,39,3904,,,93600.0,115200.0,330.0,220.0,138.0,24
1,G0202-000001,generated-day-2,,A00583,12,18.402,16.128,8,21,2100,,,93600.0,115200.0,260.0,174.0,333.0,6
1,G0202-000001,generated-day-2,,A01063,6,7.729,13.655,7,10,1002,,,93600.0,115200.0,255.0,170.0,315.0,6
1,G0202-000001,generated-day-2,,A00586,6,7.718,13.965,7,29,2900,,,93600.0,115200.0,268.0,178.0,303.0,6
1,G0202-000001,generated-day-2,,A00615,24,9.51,16.601,4,10,1000,,,93600.0,115200.0,340.0,230.0,205.0,24
1,G0202-000001,generated-day-2,,A01176,6,8.381,16.178,1,18,1800,,,93600.0,115200.0,275.0,185.0,318.0,6
1,G0202-000002,generated-day-2,,A00247,6,6.676,10.652,2,39,3904,,,93600.0,115200.0,255.0,136.0,283.0,6
1,G0202-000002,generated-day-2,,A00962,12,7.545,11.276,5,12,1202,,,93600.0,115200.0,272.0,203.0,189.0,12
1,G0202-000002,generated-day-2,,A00818,100,9.517,59.382,6,34,3402,,,93600.0,115200.0,493.0,438.0,275.0,100
1,G0202-000002,generated-day-2,,A00952,12,18.528,11.64,7,33,3304,,,93600.0,115200.0,196.0,196.0,303.0,4
1,G0202-000002,generated-day-2,,A00277,12,19.026,14.684,8,16,1602,,,93600.0,115200.0,265.0,175.0,355.0,6
1,G0202-000002,generated-day-2,,A00758,27,41.586,106.178,7,0,5,,,93600.0,115200.0,650.0,550.0,297.0,9
1,G0202-000002,generated-day-2,,A00664,6,6.492000000000001,10.875,8,35,3500,,,93600.0,115200.0,237.0,161.0,285.0,6
1,G0202-000002,generated-day-2,,A00368,42,64.414,17.26,7,13,1304,,,93600.0,115200.0,258.0,172.0,331.0,6
1,G0202-000002,generated-day-2,,A00742,6,12.729,22.49,6,21,2102,,,93600.0,115200.0,192.0,359.0,266.0,6
1,G0202-000002,generated-day-2,,A00734,6,7.112,13.78,1,34,3404,,,93600.0,115200.0,254.0,175.0,310.0,6
1,G0202-000002,generated-day-2,,A00084,6,9.391,16.612,8,18,1800,,,93600.0,115200.0,265.0,175.0,355.0,6
1,G0202-000002,generated-day-2,,A00009,9,12.488,127.368,7,0,3,,,93600.0,115200.0,580.0,720.0,305.0,9
1,G0202-000002,generated-day-2,,A00361,24,8.564,6.804,6,2,203,,,93600.0,115200.0,252.0,180.0,150.0,12
1,G0202-000002,generated-day-2,,A00071,6,2.404,13.218,6,36,3602,,,93600.0,115200.0,310.0,205.0,208.0,6
1,G0202-000002,generated-day-2,,A00369,6,31.194,28.46,6,20,2002,,,93600.0,115200.0,400.0,175.0,333.0,3
1,G0202-000002,generated-day-2,,A00781,2,10.098,8.198,8,49,4902,,,93600.0,115200.0,247.0,166.0,283.0,1
1,G0202-000002,generated-day-2,,A00154,6,7.808,14.843,7,35,3500,,,93600.0,115200.0,269.0,178.0,310.0,6
1,G0202-000002,generated-day-2,,A00200,6,9.583,17.165,8,26,2602,,,93600.0,115200.0,274.0,187.0,335.0,6
1,G0202-000002,generated-day-2,,A00062,18,6.523,10.345,6,17,1702,,,93600.0,115200.0,413.0,211.0,120.0,18
1,G0202-000002,generated-day-2,,A00488,6,7.45,12.999,1,19,1902,,,93600.0,115200.0,235.0,155.0,335.0,6
1,G0202-000002,generated-day-2,,A00597,6,7.142000000000001,11.908,3,10,1000,,,93600.0,115200.0,240.0,160.0,310.0,6
1,G0202-000002,generated-day-2,,A00522,6,12.773,17.193,6,18,1802,,,93600.0,115200.0,290.0,195.0,280.0,6
1,G0202-000002,generated-day-2,,A00565,12,12.702,12.253,8,47,4702,,,93600.0,115200.0,253.0,167.0,290.0,6
1,G0202-000002,generated-day-2,,A00823,12,18.434,15.854,7,15,1504,,,93600.0,115200.0,258.0,172.0,332.0,6
1,G0202-000002,generated-day-2,,A00523,25,5.58,75.687,7,0,4,,,93600.0,115200.0,400.0,600.0,280.0,25
1,G0203-000001,generated-day-2,,A00652,108,165.618,16.128,8,21,2100,,,93600.0,118800.0,407.0,269.0,229.0,6
1,G0203-000001,generated-day-2,,A01104,12,18.652,13.754,7,28,2804,,,93600.0,118800.0,250.0,167.0,315.0,6
1,G0203-000001,generated-day-2,,A01109,6,7.167,11.301,2,2,204,,,93600.0,118800.0,237.0,160.0,313.0,6
1,G0203-000001,generated-day-2,,A00336,12,6.509,10.05,5,4,400,,,93600.0,118800.0,272.0,203.0,169.0,12
1,G0203-000001,generated-day-2,,A00916,24,12.819000000000003,19.588,4,31,3104,,,93600.0,118800.0,400.0,267.0,170.0,24
1,G0203-000001,generated-day-2,,A00204,24,12.936,19.886,4,21,2102,,,93600.0,118800.0,410.0,273.0,173.0,24
1,G0203-000001,generated-day-2,,A01098,8,66.064,15.247,8,48,4802,,,93600.0,118800.0,366.0,366.0,366.0,1
1,G0203-000001,generated-day-2,,A00910,12,18.436,16.638,8,8,802,,,93600.0,118800.0,407.0,269.0,229.0,6
1,G0203-000001,generated-day-2,,A01091,18,28.569,17.431,8,13,1300,,,93600.0,118800.0,265.0,175.0,355.0,6
1,G0203-000001,generated-day-2,,A00859,6,6.455,10.912,8,27,2700,,,93600.0,118800.0,274.0,187.0,335.0,6
1,G0203-000001,generated-day-2,,A00117,24,37.936,15.235,8,11,1100,,,93600.0,118800.0,265.0,175.0,355.0,6
1,G0203-000001,generated-day-2,,A00029,12,2.0,14.694,8,30,3004,,,93600.0,118800.0,294.0,196.0,255.0,6
1,G0203-000001,generated-day-2,,A00560,6,8.832,14.783,2,9,902,,,93600.0,118800.0,260.0,170.0,315.0,6
1,G0203-000001,generated-day-2,,A01211,6,7.099,12.032,3,41,4102,,,93600.0,118800.0,229.0,157.0,315.0,6
1,G0203-000001,generated-day-2,,A00901,24,8.554,13.158,5,35,3500,,,93600.0,118800.0,360.0,240.0,150.0,24
1,G0203-000001,generated-day-2,,A00121,12,18.904,14.002,7,21,2102,,,93600.0,118800.0,299.0,201.0,293.0,6
1,G0203-000001,generated-day-2,,A00237,12,4.253,6.669,5,29,2902,,,93600.0,118800.0,250.0,180.0,150.0,12
1,G0203-000001,generated-day-2,,A01056,18,20.178,11.262,5,19,1900,,,93600.0,118800.0,338.0,238.0,140.0,6
1,G0203-000001,generated-day-2,,A00948,6,6.9559999999999995,13.346,3,23,2302,,,93600.0,118800.0,226.0,151.0,329.0,6
1,G0203-000001,generated-day-2,,A00866,6,12.791,17.562,6,14,1400,,,93600.0,118800.0,290.0,195.0,280.0,6
1,G0203-000001,generated-day-2,,A00154,6,7.808,14.843,7,35,3500,,,93600.0,118800.0,269.0,178.0,310.0,6
1,G0203-000001,generated-day-2,,A01210,6,9.307,16.824,8,17,1702,,,93600.0,118800.0,270.0,181.0,350.0,6
1,G0203-000001,generated-day-2,,A00775,24,12.957,19.269,4,31,3102,,,93600.0,118800.0,400.0,265.0,170.0,24
1,G0203-000001,generated-day-2,,A00423,12,18.924,17.199,8,12,1200,,,93600.0,118800.0,265.0,175.0,355.0,6
1,G0203-000001,generated-day-2,,A00643,48,25.916000000000004,9.907,5,14,1402,,,93600.0,118800.0,278.0,206.0,173.0,12
1,G0203-000001,generated-day-2,,A00933,6,2.876,16.281,6,37,3702,,,93600.0,118800.0,380.0,205.0,209.0,6
1,G0203-000001,generated-day-2,,A00540,24,12.57,19.387,4,40,4004,,,93600.0,118800.0,405.0,270.0,170.0,24
1,G0203-000001,generated-day-2,,A00660,24,12.567999999999998,9.587,5,6,602,,,93600.0,118800.0,273.0,203.0,173.0,12
1,G0203-000001,generated-day-2,,A00253,48,49.568,10.568,8,29,2902,,,93600.0,118800.0,240.0,160.0,272.0,6
1,G0203-000001,generated-day-2,,A01145,192,53.808,11.115,5,37,3702,,,93600.0,118800.0,220.0,165.0,138.0,24
1,G0203-000001,generated-day-2,,A01120,6,10.802,19.879,7,4,402,,,93600.0,118800.0,268.0,178.0,303.0,6
1,G0203-000001,generated-day-2,,A01106,18,23.475,14.132,8,23,2300,,,93600.0,118800.0,255.0,170.0,305.0,6
1,G0203-000001,generated-day-2,,A00750,12,6.369,9.693,5,13,1302,,,93600.0,118800.0,276.0,203.0,173.0,12
1,G0203-000001,generated-day-2,,A00228,24,8.636,13.249,5,29,2900,,,93600.0,118800.0,357.0,233.0,151.0,24
1,G0203-000001,generated-day-2,,A01005,6,12.676,19.133,7,2,204,,,93600.0,118800.0,306.0,205.0,305.0,6
1,G0203-000001,generated-day-2,,A00317,6,9.343,15.379,7,17,1702,,,93600.0,118800.0,176.0,264.0,316.0,6
1,G0203-000001,generated-day-2,,A00522,6,12.773,17.193,6,18,1802,,,93600.0,118800.0,290.0,195.0,280.0,6
1,G0204-000001,generated-day-2,,A01120,6,10.802,19.879,7,4,402,,,93600.0,122400.0,268.0,178.0,303.0,6
1,G0204-000001,generated-day-2,,A00311,6,6.461,11.587,8,31,3104,,,93600.0,122400.0,239.0,160.0,303.0,6
1,G0204-000001,generated-day-2,,A00997,48,17.016,13.48,6,4,402,,,93600.0,122400.0,413.0,272.0,120.0,24
1,G0204-000001,generated-day-2,,A00063,8,6.84,87.451,6,42,4200,,,93600.0,122400.0,742.0,293.0,405.0,8
1,G0204-000001,generated-day-2,,A00409,12,4.244,6.805,6,3,305,,,93600.0,122400.0,270.0,210.0,120.0,12
1,G0204-000001,generated-day-2,,A00528,6,9.34,15.614,7,25,2502,,,93600.0,122400.0,266.0,176.0,342.0,6
1,G0204-000001,generated-day-2,,A00536,6,8.686,16.62,2,10,1000,,,93600.0,122400.0,270.0,180.0,309.0,6
1,G0204-000001,generated-day-2,,A00511,24,24.836,10.604,8,45,4504,,,93600.0,122400.0,240.0,160.0,272.0,6
1,G0204-000001,generated-day-2,,A00183,12,6.035,10.264,3,5,500,,,93600.0,122400.0,238.0,180.0,230.0,12
1,G0204-000001,generated-day-2,,A00448,12,10.623,20.66,8,42,4200,,,93600.0,122400.0,327.0,243.0,260.0,12
1,G0204-000001,generated-day-2,,A01254,6,7.77,14.846,1,29,2900,,,93600.0,122400.0,265.0,175.0,295.0,6
1,G0204-000001,generated-day-2,,A00639,12,4.202,6.888,6,3,302,,,93600.0,122400.0,280.0,205.0,120.0,12
1,G0204-000001,generated-day-2,,A00282,6,9.296,16.524,7,13,1302,,,93600.0,122400.0,174.0,261.0,333.0,6
1,G0204-000001,generated-day-2,,A00558,12,4.112,6.879,6,2,202,,,93600.0,122400.0,417.0,383.0,119.0,12
1,G0204-000001,generated-day-2,,A00029,6,1.0,14.694,8,30,3004,,,93600.0,122400.0,294.0,196.0,255.0,6
1,G0204-000001,generated-day-2,,A00903,6,6.831,11.304,2,33,3302,,,93600.0,122400.0,236.0,165.0,301.0,6
1,G0204-000001,generated-day-2,,A00553,6,6.401999999999999,11.856,3,41,4104,,,93600.0,122400.0,160.0,320.0,320.0,6
1,G0204-000001,generated-day-2,,A00205,48,75.232,13.829,7,3,300,,,93600.0,122400.0,255.0,170.0,319.0,6
1,G0204-000001,generated-day-2,,A00971,6,7.288,14.838,2,41,4100,,,93600.0,122400.0,275.0,180.0,290.0,6
1,G0204-000001,generated-day-2,,A00449,6,6.348000000000001,10.695,3,22,2204,,,93600.0,122400.0,158.0,235.0,299.0,6
1,G0204-000001,generated-day-2,,A00121,12,18.904,14.002,7,21,2102,,,93600.0,122400.0,299.0,201.0,293.0,6
1,G0204-000001,generated-day-2,,A00277,12,19.026,14.684,8,16,1602,,,93600.0,122400.0,265.0,175.0,355.0,6
1,G0204-000001,generated-day-2,,A00770,24,8.608,6.566,5,25,2502,,,93600.0,122400.0,240.0,180.0,152.0,12
1,G0204-000001,generated-day-2,,A00430,6,9.574,17.763,7,17,1704,,,93600.0,122400.0,252.0,168.0,340.0,6
1,G0204-000001,generated-day-2,,A00973,6,6.591,11.876,3,8,800,,,93600.0,122400.0,240.0,160.0,290.0,6
1,G0204-000001,generated-day-2,,A00270,72,39.339,19.175,5,10,1004,,,93600.0,122400.0,406.0,270.0,170.0,24
1,G0204-000001,generated-day-2,,A01241,6,6.634,12.019,3,37,3704,,,93600.0,122400.0,150.0,225.0,302.0,6
1,G0204-000001,generated-day-2,,A01050,12,6.584999999999999,9.848,5,8,802,,,93600.0,122400.0,275.0,207.0,173.0,12
1,G0204-000001,generated-day-2,,A00213,12,15.668,13.222,8,33,3304,,,93600.0,122400.0,255.0,170.0,305.0,6
1,G0204-000001,generated-day-2,,A00273,24,12.663,19.506,4,36,3600,,,93600.0,122400.0,400.0,270.0,168.0,24
1,G0204-000001,generated-day-2,,A00061,12,12.924,9.196,8,29,2900,,,93600.0,122400.0,238.0,159.0,243.0,6
1,G0204-000001,generated-day-2,,A00962,12,7.545,11.276,5,12,1202,,,93600.0,122400.0,272.0,203.0,189.0,12
1,G0204-000001,generated-day-2,,A00500,6,7.681,13.381,1,31,3102,,,93600.0,122400.0,250.0,171.0,313.0,6
1,G0204-000001,generated-day-2,,A01176,24,33.524,16.178,1,18,1800,,,93600.0,122400.0,275.0,185.0,318.0,6
1,G0204-000001,generated-day-2,,A00888,6,8.1,14.209,7,18,1800,,,93600.0,122400.0,259.0,172.0,334.0,6
1,G0204-000001,generated-day-2,,A01205,24,13.0,10.081,5,16,1604,,,93600.0,122400.0,281.0,205.0,175.0,12
1,G0204-000001,generated-day-2,,A00724,6,12.304000000000002,18.607,7,2,200,,,93600.0,122400.0,328.0,219.0,343.0,6
1,G0204-000001,generated-day-2,,A00421,6,6.849,11.999,2,1,104,,,93600.0,122400.0,242.0,165.0,309.0,6
1,G0204-000001,generated-day-2,,A00345,24,6.591,10.231,4,23,2353,,,93600.0,122400.0,337.0,220.0,138.0,24
1,G0204-000001,generated-day-2,,A00389,12,4.218,6.733,6,3,304,,,93600.0,122400.0,176.0,237.0,148.0,12
1,G0204-000001,generated-day-2,,A00744,24,8.62,13.612,6,14,1404,,,93600.0,122400.0,410.0,276.0,120.0,24
1,G0204-000001,generated-day-2,,A00068,12,4.167,6.297,6,7,702,,,93600.0,122400.0,242.0,177.0,147.0,12
1,G0208-000001,generated-day-2,,A00146,6,9.192,16.546,8,17,1700,,,93600.0,136800.0,265.0,175.0,355.0,6
1,G0208-000001,generated-day-2,,A00294,24,6.613,10.034,5,37,3704,,,93600.0,136800.0,220.0,165.0,138.0,24
1,G0208-000001,generated-day-2,,A00080,6,9.336,15.398,7,22,2204,,,93600.0,136800.0,176.0,264.0,316.0,6
1,G0208-000001,generated-day-2,,A01082,144,76.17,18.842,4,42,4200,,,93600.0,136800.0,410.0,270.0,175.0,24
1,G0208-000001,generated-day-2,,A01208,6,7.852,12.316,3,6,600,,,93600.0,136800.0,250.0,167.0,295.0,6
1,G0208-000001,generated-day-2,,A00523,25,5.58,75.687,7,0,4,,,93600.0,136800.0,400.0,600.0,280.0,25
1,G0208-000001,generated-day-2,,A00727,12,18.706,14.81,7,5,504,,,93600.0,136800.0,261.0,173.0,328.0,6
1,G0208-000001,generated-day-2,,A00149,8,12.462,12.261,7,37,3702,,,93600.0,136800.0,196.0,196.0,300.0,4
1,G0208-000001,generated-day-2,,A00901,24,8.554,13.158,5,35,3500,,,93600.0,136800.0,360.0,240.0,150.0,24
1,G0208-000001,generated-day-2,,A00589,24,13.132000000000001,9.658,5,7,700,,,93600.0,136800.0,275.0,207.0,173.0,12
1,G0208-000001,generated-day-2,,A00295,6,9.365,13.919,7,22,2200,,,93600.0,136800.0,250.0,167.0,315.0,6
1,G0208-000001,generated-day-2,,A00616,12,18.502,14.358,8,28,2800,,,93600.0,136800.0,260.0,172.0,320.0,6
1,G0208-000001,generated-day-2,,A00273,48,25.326,19.506,4,36,3600,,,93600.0,136800.0,400.0,270.0,168.0,24
1,G0208-000001,generated-day-2,,A00493,6,9.534,15.329,2,21,2104,,,93600.0,136800.0,272.0,165.0,334.0,6
1,G0208-000001,generated-day-2,,A01014,12,4.383,6.659,5,16,1602,,,93600.0,136800.0,239.0,177.0,150.0,12
1,G0208-000001,generated-day-2,,A00151,6,7.3919999999999995,10.935,3,36,3605,,,93600.0,136800.0,240.0,161.0,283.0,6
1,G0208-000001,generated-day-2,,A01046,6,6.392999999999999,13.029,7,16,1602,,,93600.0,136800.0,258.0,172.0,333.0,6
1,G0208-000001,generated-day-2,,A00245,42,54.187,14.072,7,9,900,,,93600.0,136800.0,268.0,178.0,303.0,6
1,G0208-000001,generated-day-2,,A00617,6,9.378,14.084,7,31,3104,,,93600.0,136800.0,259.0,171.0,318.0,6
1,G0208-000001,generated-day-2,,A00119,6,6.456,13.03,8,32,3204,,,93600.0,136800.0,240.0,160.0,292.0,6
1,G0208-000001,generated-day-2,,A00323,48,13.182,9.988,5,42,4200,,,93600.0,136800.0,329.0,220.0,138.0,24
1,G0208-000001,generated-day-2,,A00907,6,9.522,17.063,7,15,1500,,,93600.0,136800.0,281.0,188.0,323.0,6
1,G0208-000001,generated-day-2,,A01152,24,6.385,9.943,5,30,3000,,,93600.0,136800.0,330.0,220.0,138.0,24
1,G0208-000001,generated-day-2,,A00433,9,13.862,106.178,7,0,5,,,93600.0,136800.0,650.0,550.0,297.0,9
1,G0208-000001,generated-day-2,,A00625,6,7.189,11.919,3,24,2402,,,93600.0,136800.0,155.0,230.0,315.0,6
1,G0208-000001,generated-day-2,,A00758,9,13.862,106.178,7,0,5,,,93600.0,136800.0,650.0,550.0,297.0,9
1,G0208-000001,generated-day-2,,A00814,8,12.744,11.777,7,41,4102,,,93600.0,136800.0,196.0,196.0,300.0,4
1,G0208-000001,generated-day-2,,A00574,24,8.573,13.25,5,37,3700,,,93600.0,136800.0,358.0,239.0,147.0,24
1,G0208-000001,generated-day-2,,A00239,12,4.148,6.76,5,24,2404,,,93600.0,136800.0,249.0,181.0,150.0,12
1,G0208-000001,generated-day-2,,A00250,24,12.607,19.863,4,41,4102,,,93600.0,136800.0,249.0,170.0,298.0,24
1,G0208-000001,generated-day-2,,A00049,6,9.319,16.365,7,12,1202,,,93600.0,136800.0,265.0,175.0,330.0,6
1,G0208-000001,generated-day-2,,A00773,24,5.264,4.315,6,9,904,,,93600.0,136800.0,222.0,169.0,115.0,12
1,G0208-000001,generated-day-2,,A00667,6,9.21,16.46,7,14,1402,,,93600.0,136800.0,258.0,172.0,333.0,6
1,G0208-000001,generated-day-2,,A00900,6,7.458,13.945,2,41,4102,,,93600.0,136800.0,266.0,176.0,288.0,6
1,G0208-000001,generated-day-2,,A00446,12,19.116,11.777,7,41,4102,,,93600.0,136800.0,196.0,196.0,300.0,4
1,G0208-000001,generated-day-2,,A00817,6,7.814,11.47,7,33,3300,,,93600.0,136800.0,252.0,138.0,327.0,6
1,G0208-000001,generated-day-2,,A00184,12,6.296999999999999,9.979,5,38,3804,,,93600.0,136800.0,280.0,206.0,173.0,12
1,G0208-000001,generated-day-2,,A00832,6,9.216,17.315,8,6,602,,,93600.0,136800.0,265.0,175.0,355.0,6
1,G0208-000001,generated-day-2,,A00118,6,8.05,14.583,7,23,2300,,,93600.0,136800.0,252.0,168.0,327.0,6
1,G0208-000001,generated-day-2,,A00859,6,6.455,10.912,8,27,2700,,,93600.0,136800.0,274.0,187.0,335.0,6
1,G0208-000001,generated-day-2,,A00931,6,7.054,12.408,2,24,2402,,,93600.0,136800.0,236.0,155.0,315.0,6
1,G0208-000001,generated-day-2,,A00737,6,8.11,15.148,1,26,2602,,,93600.0,136800.0,260.0,175.0,323.0,6
1,G0208-000001,generated-day-2,,A00282,18,27.887999999999998,16.524,7,13,1302,,,93600.0,136800.0,174.0,261.0,333.0,6
1,G0208-000001,generated-day-2,,A00390,24,36.599999999999994,13.115,7,35,3504,,,93600.0,136800.0,215.0,200.0,305.0,4
1,G0208-000001,generated-day-2,,A00012,6,8.367,16.317,1,36,3600,,,93600.0,136800.0,265.0,178.0,311.0,6
1,G0208-000001,generated-day-2,,A01091,6,9.523,17.431,8,13,1300,,,93600.0,136800.0,265.0,175.0,355.0,6
1,G0208-000001,generated-day-2,,A00568,4,4.955,7.978,6,38,3804,,,93600.0,136800.0,235.0,175.0,194.0,4
1,G0208-000001,generated-day-2,,A01227,18,19.395,11.746,8,49,4900,,,93600.0,136800.0,250.0,169.0,278.0,6
1,G0208-000001,generated-day-2,,A00626,12,12.456,10.807,8,34,3400,,,93600.0,136800.0,230.0,155.0,296.0,6
